ligand,receptor,source,target,label
CXCL5,C3W5P5,P42830,C3W5P5,0
ULBP2,HTR1A,Q9BZM5,P08908,0
CCL25,GP6,O15444,Q9HCN6,0
NRG3,ACVR1_TGFBR2,P56975,Q04771_P37173,0
CCL7,GRIK3_GRIK4,P80098,Q13003_NA,0
GZMB,APOBR,P10144,Q0VD83,0
SHMT2_SLC6A9,GNRHR,COMPLEX:P34897_P48067,P30968,0
PTGES2,HTR3B,COMPLEX:Q9H7Z7,O95264,0
F11,BCAM,P03951,P50895,0
PTGDS,EPHB1,COMPLEX:P41222,P54762,0
CDH5,CHRNA7,P33151,COMPLEX:P36544,0
FGF14,SMAD3,Q92915,P84022,0
PLA2G10,TNFRSF25,O15496,Q93038,0
LTBP3,MAG,Q9NS15,P20916,0
IL20,EFNA3,Q9NYY1,P52797,0
TIGIT,ITGAV_ITGB3,Q495A1,P06756_P05106,0
DRD2,MET,P14416,P08581,0
L1CAM,NTSR1,P32004,P30989,0
GLS2_SLC17A8,BMP2,COMPLEX:Q8NDX2_Q9UI32,P12643,0
PNMT_SLC18A2,ITGAV_ITGB6,COMPLEX:P11086_Q05940,P06756_P18564,0
CCL25,HTR1D,O15444,P28221,0
CD5L,PROKR2,O43866,Q8NFJ6,0
RELN,SLC16A2,P78509,P36021,0
RAET1E,THRB,Q8TD07,P10828,0
SLURP2,ITGB3,P0DP57,P05106,0
KDR,AMFR,P35968,Q9UKV5,0
CXCL6,HMMR,P80162,O75330,0
TLR9,GABRA6_GABRB3_GABRD,Q9NR96,NA_NA_NA,0
PLG,GPR39,P00747,O43194,0
SLITRK3,GPR182,O94933,O15218,0
REN,VIPR2,P00797,P41587,0
CCL3L1,ALOX5,P16619,P09917,0
FGA,CELSR1,P02671,Q9NYQ6,0
REN,LRP8,P00797,Q14114,0
WNT11,GRIA1,O96014,P42261,0
APOA2,GRIN1_GRIN2B,P02652,NA_NA,0
DPEP3,PLXNA4,COMPLEX:Q9H4B8,Q9HCM2,0
C3,ALK,P01024,Q9UM73,0
ANXA1,MYLK,P04083,Q15746,0
IL27,FPR2,Q8NEV9,P25090,0
FIRRM,NRP1_PLXNA4,Q9NSG2,O14786_Q9HCM2,0
RGMB,IL6_IL6R_IL6ST,Q6NW40,P05231_P08887_P40189,0
ERBB3,TGFB1,P21860,P01137,0
FBLN2,SORL1,P98095,Q92673,0
WNT5A,CD44,P41221,P16070,0
FGF18,CHRM4,O76093,P08173,0
GLS_SLC1A6,NTNG1,COMPLEX:O94925_P48664,Q9Y2I2,0
EFNA2,HTR6,O43921,P50406,0
JAM3,TGFB1,Q9BX67,P01137,0
GNAI2,PLXNA1_TREM2_TYROBP,P04899,Q9UIW2_Q9NZC2_O43914,0
NPPB,LRP5,P16860,O75197,0
GUCA2A,VTCN1,Q02747,Q7Z7D3,0
CALM2,KEL,P0DP24,P23276,0
PTGDS,AMHR2,COMPLEX:P41222,Q16671,0
SEMA3A,IL20RA,Q14563,Q9UHF4,0
MYOC,TRADD,Q99972,Q15628,0
IGFBP4,CALCR,P22692,P30988,0
RIMS2,OSMR,Q9UQ26,Q99650,0
PGF,HTR3E,P49763,A5X5Y0,0
CCL27,TLR7,Q9Y4X3,Q9NYK1,0
FGF3,LINGO1,P11487,Q96FE5,0
MUC7,NPR1,Q8TAX7,P16066,0
APLN,PTPRU,Q9ULZ1,Q92729,0
NOTUM,NTSR1,Q6P988,P30989,0
COL9A2,LMBR1L,Q14055,Q6UX01,0
NOTCH4,NPR3,Q99466,P17342,0
GUCA2A,TREM2,Q02747,Q9NZC2,0
DBH_SLC18A2,UNC5B,COMPLEX:P09172_Q05940,Q8IZJ1,0
IBSP,GPR162,P21815,Q16538,0
IFNW1,NCR3,P05000,O14931,0
FSHB,UNC5B,P01225,Q8IZJ1,0
ALOX5AP,FPR2,P20292,P25090,0
UBA52,TACR3,P62987,P29371,0
SCT,HTR7,P09683,P34969,0
SCGB1A1,FZD9_LRP5,P11684,O00144_O75197,0
CNTN2,FZD8_LRP5,Q02246,Q9H461_O75197,0
IL25,SLC17A7,Q9H293,Q9P2U7,0
PNMT_SLC18A2,CNGA2,COMPLEX:P11086_Q05940,Q16280,0
DCN,ACVR2B_BMPR1B,P07585,Q13705_O00238,0
SHMT1_SLC6A9,CHRNA4,COMPLEX:P34896_P48067,P43681,0
IBSP,LY6G6C,P21815,O95867,0
AFDN,VTCN1,P55196,Q7Z7D3,0
MFGE8,TNFRSF25,Q08431,Q93038,0
IL36B,FZD4_LRP6,Q9NZH7,Q9ULV1_O75581,0
PGF,INSR,P49763,P06213,0
SLC6A4_TPH2,ADRB3,COMPLEX:P31645_Q8IWU9,P13945,0
DCN,SCARB1,P07585,Q8WTV0,0
OMG,COL13A1,P23515,Q5TAT6,0
CCL15,SLC16A4,Q16663,O15374,0
DBH_SLC18A1,CNR2,COMPLEX:P09172_P54219,P34972,0
AMELX,CDH5,Q99217,P33151,0
NTN1,FZD3_LRP5,O95631,Q9NPG1_O75197,0
COL18A1,KLRD1,P39060,Q13241,0
NOTCH1,SV2A,P46531,Q7L0J3,0
C1QL1,MARCO,O75973,Q9UEW3,0
PTPRM,SLC40A1,P28827,Q9NP59,0
PNMT_SLC18A1,CR2,COMPLEX:P11086_P54219,P20023,0
DHH,TRPC3,O43323,Q13507,0
PTHLH,ACVR2B_BMPR1B,P12272,Q13705_O00238,0
SLC18A2_TPH1,FXYD6,COMPLEX:P17752_Q05940,Q9H0Q3,0
ANGPT2,ALOX5,O15123,P09917,0
CCL16,CD9,O15467,P21926,0
VCAM1,ADCY1,P19320,Q08828,0
C5,NPY4R2,P01031,P0DQD5,0
ENG,LGR5,P17813,O75473,0
NDP,LPAR3,Q00604,Q9UBY5,0
FGF2,KLRC2_KLRD1,P09038,P26717_Q13241,0
HSPA1A,IFNAR1,P0DMV8,P17181,0
LGALS1,FZD7,P09382,O75084,0
NRG3,GRIA4,P56975,P48058,0
ANGPTL6,GABRA4_GABRB3_GABRG2,Q8NI99,NA_NA_NA,0
CD48,ACVR1B_BMPR1B_BMPR2,P09326,P36896_O00238_Q13873,0
CCL3,FZD10_LRP5,P10147,Q9ULW2_O75197,0
TF,ITGAX,P02787,P20702,0
APP,SLC16A2,P05067,P36021,0
SLIT2,LHCGR,O94813,P22888,0
CGA_CGB8,RHAG,COMPLEX:P01215_P0DN86,Q02094,0
COL7A1,DCC,Q02388,P43146,0
CADM3,LY96,Q8N126,Q9Y6Y9,0
PLAT,PGRMC1,P00750,O00264,0
CCN2,NCAM2,P29279,O15394,0
CLU,EFNB1,P10909,P98172,0
HSP90B1,IL1R1,P14625,P14778,0
SEMA3B,AGTR1,Q13214,P30556,0
LCN2,NOTCH1,P80188,P46531,0
HLA-DRA,HHIP,P01903,Q96QV1,0
DEFB103A,ADRA1D,P81534,P25100,0
BMP8B,CAV1,P34820,Q03135,0
CLEC4M,ITGAV_ITGB3,Q9H2X3,P06756_P05106,0
CRLF1,IL12RB2_IL6ST,O75462,Q99665_P40189,0
LY86,CDH5,O95711,P33151,0
APOB,ITGA3_ITGB1,P04114,P26006_P05556,0
PTHLH,ITGAM,P12272,P11215,0
GLS2_SLC17A8,EPHA5,COMPLEX:Q8NDX2_Q9UI32,P54756,0
PTPRB,TNFRSF10B,P23467,O14763,0
SEMA4D,BMP8B,Q92854,P34820,0
WNT9A,EFNB1,O14904,P98172,0
RLN2,TNFRSF19,P04090,Q9NS68,0
EXOC3-AS1,ADGRL1,Q8N2X6,O94910,0
MFGE8,GPC1,Q08431,P35052,0
VCL,CALCRL,P18206,Q16602,0
EGF,TACR2,P01133,P21452,0
CNTN1,NPY4R,Q12860,P50391,0
HLA-DOA,S1PR4,P06340,O95977,0
INSL5,CHRNA4,Q9Y5Q6,P43681,0
SEMA5A,IL17RB,Q13591,Q9NRM6,0
FBN1,FZD1_LRP6,P35555,Q9UP38_O75581,0
PTPRB,GPR182,P23467,O15218,0
LAMA5,ASGR2,O15230,P07307,0
TENM1,MGRN1,Q9UKZ4,O60291,0
FGG,ITGA6,P02679,P23229,0
VCAN,RAMP2,P13611,O60895,0
GALP,ACVR1C_ACVR2B_CFC1,Q9UBC7,Q8NER5_Q13705_P0CG37,0
C3,NR1I2,P01024,O75469,0
FBLN2,GLRA1_GLRB,P98095,NA_NA,0
VIP,AVPR1A,P01282,P37288,0
MFAP5,GHRHR,Q13361,Q02643,0
COL9A3,CD2,Q14050,P06729,0
DBH_SLC18A1,GYPE,COMPLEX:P09172_P54219,P15421,0
GDF15,EGFR_ERBB2,Q99988,P00533_P04626,0
APOE,CELA2A,P02649,P08217,0
HLA-DRB1,EFNA2,P01911,O43921,0
FSHB,TLR7,P01225,Q9NYK1,0
RNF43,IL1RL2,Q68DV7,Q9HB29,0
ICOS,H3BM21,Q9Y6W8,H3BM21,0
NTF4,EFNA5,P34130,P52803,0
APOE,ADRB2,P02649,P07550,0
CFH,GPR151,P08603,Q8TDV0,0
CUBN,HTR1D,O60494,P28221,0
UCN2,INSR,Q96RP3,P06213,0
EDN2,VANGL1,P20800,Q8TAA9,0
FGF8,INHA_INHBA,P55075,P05111_P08476,0
CALCA,B2M,P06881,P61769,0
CXCL10,F2RL3,P02778,Q96RI0,0
GDF1,ADRA1A,P27539,P35348,0
COL6A6,DCC,A6NMZ7,P43146,0
WNT7B,BMP8B,P56706,P34820,0
KITLG,CD79A,P21583,P11912,0
SLITRK3,PTPRB,O94933,P23467,0
PGF,RPSA,P49763,P08865,0
DEFB4B,ADCY9,O15263,O60503,0
SEMA3G,ITGB8,Q9NS98,P26012,0
BAMBI,ROBO1,Q13145,Q9Y6N7,0
CCL19,SSTR4,Q99731,P31391,0
SELPLG,EPHA2,Q14242,P29317,0
PNMT_SLC18A1,IL1RAP,COMPLEX:P11086_P54219,Q9NPH3,0
SFTPD,LPAR4,P35247,Q99677,0
CCL4L1,ACVR1_ACVR2A,Q8NHW4,Q04771_P27037,0
COL18A1,DAG1,P39060,Q14118,0
NPS,CNR1,P0C0P6,P21554,0
BTC,MERTK,P35070,Q12866,0
HLA-DRB5,GRIK1_GRIK5,Q30154,P39086_NA,0
BMP15,TLR1,O95972,Q15399,0
RTN4,CLDN11,Q9NQC3,O75508,0
IBSP,THRA,P21815,P10827,0
IGFBP6,NPY5R,P24592,Q15761,0
CALM1,GRIA1,P0DP23,P42261,0
TNC,KDR_PLXNA1,P24821,P35968_Q9UIW2,0
KRTAP4-12,GRM4,Q9BQ66,Q14833,0
WNT3A,ROBO1,P56704,Q9Y6N7,0
SLURP2,CD36,P0DP57,P16671,0
SEMA3E,ITGA2_ITGB1,O15041,P17301_P05556,0
HRAS,CD81,P01112,P60033,0
EDN2,ITGA2B,P20800,P08514,0
CAMP,KDR_PLXNA1,P49913,P35968_Q9UIW2,0
NPPC,CD3G,P23582,P09693,0
CYP21A2,GRIA1,COMPLEX:P08686,P42261,0
VTN,NPY4R,P04004,P50391,0
COL4A2,F11R,P08572,Q9Y624,0
TLR9,INHBC,Q9NR96,P55103,0
IFNE,GUCY2D,Q86WN2,Q02846,0
CYP11A1_FDX1_FDX2_FDXR,GNRHR2,COMPLEX:P05108_P10109_P22570_Q6P4F2,Q96P88,0
NRP2,GDF3,O60462,Q9NR23,0
IFNA2,CHRNA4_CHRNB2,P01563,P43681_P17787,0
DDC_SLC18A1,ACVR2A_BMPR1A,COMPLEX:P20711_P54219,P27037_P36894,0
GHRH,ITGAV_ITGB8,P01286,P06756_P26012,0
FGF8,MLNR,P55075,O43193,0
CCN2,CCR10,P29279,P46092,0
GIP,GABRA5_GABRB3_GABRG2,P09681,NA_NA_NA,0
SHH,GALR3_GPR151,Q15465,O60755_Q8TDV0,0
NOTCH3,CD96,Q9UM47,P40200,0
SEMA4D,GABBR2,Q92854,O75899,0
SELE,S1PR1,P16581,P21453,0
MFGE8,IL4R,Q08431,P24394,0
PTPRB,PROCR,P23467,Q9UNN8,0
PNMT_SLC18A2,CHRM3,COMPLEX:P11086_Q05940,P20309,0
CFC1,CAV1,P0CG37,Q03135,0
UBA52,FZD9_LRP6,P62987,O00144_O75581,0
EDN2,SV2A,P20800,Q7L0J3,0
COL18A1,NOTCH4,P39060,Q99466,0
MFNG,ROR2,O00587,Q01974,0
OSM,EPHA8,P13725,P29322,0
VCAM1,MRGPRX2,P19320,Q96LB1,0
BDNF,SORL1,P23560,Q92673,0
C3,ACKR2,P01024,O00590,0
CD58,ACVR1C_ACVR2B_CRIPTO,P19256,Q8NER5_Q13705_P13385,0
CCL28,DRD4,Q9NRJ3,P21917,0
APLP2,GRIN1_GRIN2B,Q06481,NA_NA,0
SULT1E1,HTR1B,COMPLEX:P49888,P28222,0
PDAP1,KIR2DL4,Q13442,Q99706,0
COL4A3,KLRC3_KLRD1,Q01955,NA_Q13241,0
HLA-DQA1,JAG2,P01909,Q9Y219,0
TBC1D24,NMUR2,Q9ULP9,Q9GZQ4,0
ITGA4_ITGB7,CRLF1,COMPLEX:P13612_P26010,O75462,0
GAD2_SLC6A8,GRIA1,COMPLEX:P48029_Q05329,P42261,0
CTSG,CDH5,P08311,P33151,0
MIF,FZD9_LRP5,P14174,O00144_O75197,0
AGRN,SLC44A5,O00468,Q8NCS7,0
TNFSF4,ADRA2B,P23510,P18089,0
HSPA1A,GPR151,P0DMV8,Q8TDV0,0
GIP,NPY4R,P09681,P50391,0
UBASH3B,BMP15,COMPLEX:Q8TF42,O95972,0
CCL8,GRIK3,P80075,Q13003,0
EPHB1,GRIN2C,P54762,Q14957,0
SLC18A1_TPH2,P2RY12,COMPLEX:P54219_Q8IWU9,Q9H244,0
GREM2,IL9R,Q9H772,Q01113,0
WNT2B,TREM2_TYROBP,Q93097,Q9NZC2_O43914,0
MYOC,NLGN2,Q99972,Q8NFZ4,0
WNT4,PTGFR,P56705,P43088,0
PDCD1LG2,IFITM1,Q9BQ51,P13164,0
SERPINE1,CD9,P05121,P21926,0
CD1D,CATSPER3_CATSPERD,P15813,NA_NA,0
INHBB,WNT8B,P09529,Q93098,0
AGRP,DCHS1,O00253,Q96JQ0,0
CUBN,CALCRL_RAMP2,O60494,Q16602_O60895,0
RSPO4,TNFRSF17,Q2I0M5,Q02223,0
LYZ,ROBO3,P61626,Q96MS0,0
RELN,F3,P78509,P13726,0
IL36B,PTGIR,Q9NZH7,P43119,0
FCER2,HTR3A,P06734,P46098,0
ADAM11,CSF1R,O75078,P07333,0
ADM,SDC2,P35318,P34741,0
NAMPT,NECTIN4,P43490,Q96NY8,0
ITGB3BP,ASGR2,Q13352,P07307,0
GPI,ACKR1,P06744,Q16570,0
VCAM1,ALOX5,P19320,P09917,0
LGALS1,SEMA6A,P09382,Q9H2E6,0
ARF1,TNFRSF14,P84077,Q92956,0
IGFBP2,FZD10_LRP6,P18065,Q9ULW2_O75581,0
APOA4,EPHA1,P06727,P21709,0
GPHA2,CD226,Q96T91,Q15762,0
KNG1,ERBB4,P01042,Q15303,0
C1QB,A0A6I8PL36,P02746,A0A6I8PL36,0
WNT4,GPR20,P56705,Q99678,0
PDGFC,NR3C1,Q9NRA1,P04150,0
CGA_TSHB,ABCA1,COMPLEX:P01215_P01222,O95477,0
SEMA3D,CSF1R,O95025,P07333,0
COL5A2,CRABP2_RARB_RXRB,P05997,NA_NA_NA,0
APOA4,A0A0A0MR89,P06727,A0A0A0MR89,0
CCL8,GABRA1_GABRB2_GABRG2,P80075,NA_NA_NA,0
NT5E_SLC29A4,GDF3,COMPLEX:P21589_Q7RTT9,Q9NR23,0
NT5E_SLC29A2,BDKRB2,COMPLEX:P21589_Q14542,P30411,0
APLN,CRHR1,Q9ULZ1,P34998,0
CHRD,IFNGR2,Q9H2X0,P38484,0
ARF1,IL9R,P84077,Q01113,0
LAMB1,ACVR1_BMPR2,P07942,Q04771_Q13873,0
ITGA9_ITGB1,SEMA6A,COMPLEX:P05556_Q13797,Q9H2E6,0
DLL1,RXFP2,O00548,Q8WXD0,0
MUC2,SEMA6A,Q02817,Q9H2E6,0
PTPRM,HTR3A_HTR3B_HTR3C_HTR3D,P28827,P46098_O95264_Q8WXA8_Q70Z44,0
DBH_SLC6A2,DCBLD2,COMPLEX:P09172_P23975,Q96PD2,0
VWF,IGF2R,P04275,P11717,0
GAL,GUCY2D,P22466,Q02846,0
F10,CHRNA4_CHRNA6_CHRNB3,P00742,P43681_Q15825_Q05901,0
SLC18A2_TPH1,PTPRU,COMPLEX:P17752_Q05940,Q92729,0
PODXL,GP1BA_GP1BB_GP5_GP9,O00592,P07359_P13224_NA_P14770,0
CDH4,OPRD1,P55283,P41143,0
CNTN4,EPHB4,Q8IWV2,P54760,0
ITGA4_ITGB7,ZNRF3,COMPLEX:P13612_P26010,Q9ULT6,0
CYP11B1,IL36G,COMPLEX:P15538,Q9NZH8,0
ANGPTL6,MAG,Q8NI99,P20916,0
UBASH3B,GABRA1_GABRB2_GABRD,COMPLEX:Q8TF42,NA_NA_NA,0
FGB,SCN8A,P02675,Q9UQD0,0
PF4,HRH3,P02776,Q9Y5N1,0
PECAM1,ADRB2,P16284,P07550,0
ITGAX_ITGB2,GABRA3_GABRB3_GABRE,COMPLEX:P05107_P20702,NA_NA_NA,0
JAM2,SDC1,P57087,P18827,0
S100A4,ACVR2A_ACVRL1,P26447,P27037_P37023,0
HLA-C,CDH2,P10321,P19022,0
CD40LG,AVPR1A,P29965,P37288,0
NPW,EGFR_ERBB2,Q8N729,P00533_P04626,0
DDC,KISS1R,COMPLEX:P20711,Q969F8,0
CD177,GPR37L1,Q8N6Q3,O60883,0
CSF1,INHBA_INHBB,P09603,P08476_P09529,0
SLURP2,CD99L2,P0DP57,Q8TCZ2,0
GUCA1A,HTR4,P43080,Q13639,0
LAMA3,TLR6,Q16787,Q9Y2C9,0
LGALS3,VLDLR,P17931,P98155,0
PRSS23,LRP5,O95084,O75197,0
C1QTNF1,IL27RA,Q9BXJ1,Q6UWB1,0
LAMB2,S1PR2,P55268,O95136,0
VWF,GLP2R,P04275,O95838,0
ADAM23,IL3RA,O75077,P26951,0
HLA-F,CHRNA3_CHRNB4,P30511,P32297_P30926,0
TF,PLXNB2,P02787,O15031,0
ADM2,F2RL1,Q7Z4H4,P55085,0
ITGAX_ITGB2,CDON_PTCH2,COMPLEX:P05107_P20702,Q4KMG0_Q9Y6C5,0
PLXNA1,F3,Q9UIW2,P13726,0
SOST,ACVR1B_ACVR2B_CFC1,Q9BQB4,P36896_Q13705_P0CG37,0
LAMA2,NMUR1,P24043,Q9HB89,0
IL10,ACVR1B_TGFBR2,P22301,P36896_P37173,0
TGFB2,HTR6,P61812,P50406,0
CCL11,EPGN,P51671,Q6UW88,0
PNMT_SLC18A2,FGFR1,COMPLEX:P11086_Q05940,P11362,0
HLA-DQB1,GRIK2_GRIK4,P01920,Q13002_NA,0
AVP,IL20RA_IL20RB,P01185,Q9UHF4_Q6UXL0,0
CGA_CGB8,P2RY14,COMPLEX:P01215_P0DN86,Q15391,0
WNT7B,ROBO4,P56706,Q8WZ75,0
FGF11,TRPC3,Q92914,Q13507,0
COL9A2,IL1R2,Q14055,P27930,0
TNFSF14,ITGA9_ITGB1,O43557,Q13797_P05556,0
MMP13,ADCY8,P45452,P40145,0
NLGN3,GRM2,Q9NZ94,Q14416,0
NXPH1,SSTR5,P58417,P35346,0
MDK,PTPRF,P21741,P10586,0
SPN,CATSPER1,P16150,Q8NEC5,0
NEGR1,CALCRL_GPER1_RAMP3,Q7Z3B1,Q16602_Q99527_O60896,0
TG,PLXNA4,P01266,Q9HCM2,0
CD36,ACVR2B_TGFBR1,P16671,Q13705_P36897,0
TBC1D24,FZD1_LRP6,Q9ULP9,Q9UP38_O75581,0
PTGES3,FZD7_LRP6,COMPLEX:Q15185,O75084_O75581,0
IFNK,CNR1,Q9P0W0,P21554,0
NXPH3,ITGAV_ITGB6,O95157,P06756_P18564,0
APP,MRC2,P05067,Q9UBG0,0
UBB,SLC44A5,P0CG47,Q8NCS7,0
CFC1,BMPR2_TGFBR1,P0CG37,Q13873_P36897,0
CD177,CLDN11,Q8N6Q3,O75508,0
IL36B,CDH19,Q9NZH7,Q9H159,0
CXCL3,KIR2DL3,P19876,P43628,0
HLA-DPB1,CXCR6,P04440,O00574,0
COL9A1,TNFRSF10B,P20849,O14763,0
HSD17B3,BCR_CD22_PTPRC,COMPLEX:P37058,NA_P20273_P08575,0
TNFSF14,DRD2,O43557,P14416,0
EFNA3,LIFR,P52797,P42702,0
IL36G,SLC22A17,Q9NZH8,Q8WUG5,0
IL16,SHANK1,Q14005,Q9Y566,0
AFDN,NOTCH4,P55196,Q99466,0
DLK1,TNFSF9,P80370,P41273,0
SFRP5,CD8A,Q5T4F7,P01732,0
RLN1,ACVRL1,P04808,P37023,0
LAMB1,F3,P07942,P13726,0
C4A,GP1BA,P0C0L4,P07359,0
SCGB1A1,IL12RB1_IL12RB2,P11684,P42701_Q99665,0
CLDN18,KIR2DL1,P56856,P43626,0
SST,ACKR4,P61278,Q9NPB9,0
COL4A6,CD79A,Q14031,P11912,0
TAFA5,GPR182,Q7Z5A7,O15218,0
HMGB1,RIPK1,P09429,Q13546,0
PTDSS1,WNT6,P48651,Q9Y6F9,0
AKR1D1,CELA2A,COMPLEX:P51857,P08217,0
SEMA4B,CD99L2,Q9NPR2,Q8TCZ2,0
PGF,NECTIN1,P49763,Q15223,0
COL9A3,MC4R,Q14050,P32245,0
GHRL,ITGA7_ITGB1,Q9UBU3,Q13683_P05556,0
TNFSF13B,DRD5,Q9Y275,P21918,0
GAD1_SLC6A1,FLT4,COMPLEX:P30531_Q99259,P35916,0
MSTN,ITGA8,O14793,P53708,0
CD177,ACVR1C_ACVR2B_CFC1,Q8N6Q3,Q8NER5_Q13705_P0CG37,0
CFH,INSR,P08603,P06213,0
ITGB3BP,ADIPOR1_ADIPOR2,Q13352,Q96A54_Q86V24,0
CDH15,IL7R,P55291,P16871,0
IGF2,PPARA,P01344,Q07869,0
ADAM9,NECTIN2,Q13443,Q92692,0
ZNRF3,EDA2R,Q9ULT6,Q9HAV5,0
CTLA4,KLRC1_KLRD1,P16410,P26715_Q13241,0
THBS1,ROR2,P07996,Q01974,0
CGA_LHB,LRP1,COMPLEX:P01215_P01229,Q07954,0
MMP7,PDGFRA_PDGFRB,P09237,P16234_P09619,0
CCN3,SCTR,P48745,P47872,0
IGF2,GRIK2_GRIK5,P01344,Q13002_NA,0
GLS2_SLC1A2,C3W5P5,COMPLEX:P43004_Q9UI32,C3W5P5,0
COL6A3,DPP4,P12111,P27487,0
GLS_SLC1A3,PTGFR,COMPLEX:O94925_P43003,P43088,0
PDLIM3,KCNQ1,Q53GG5,P51787,0
NRXN1,ADGRA2,P58400,Q96PE1,0
PTGS2,ITGAL,P35354,P20701,0
ZNRF3,FGFRL1,Q9ULT6,Q8N441,0
SCT,TLR9,P09683,Q9NR96,0
FMOD,ATP6AP2,Q06828,O75787,0
AVP,CD177,P01185,Q8N6Q3,0
TNFRSF10B,GUCY2D,O14763,Q02846,0
C1QA,PTGER1,P02745,P34995,0
JAM3,ITGA3,Q9BX67,P26006,0
CNTN4,CDH6,Q8IWV2,P55285,0
NRG1,ACVR1_AMHR2,Q02297,Q04771_Q16671,0
DPEP1,ADCY8,COMPLEX:P16444,P40145,0
F10,CYSLTR1,P00742,Q9Y271,0
CHAT_SLC18A3,EGF,COMPLEX:P28329_Q16572,P01133,0
CD209,ADGRL2,Q9NNX6,O95490,0
DBH_SLC18A1,KIR2DL1,COMPLEX:P09172_P54219,P43626,0
COMP,TNFRSF10B,P49747,O14763,0
TNFRSF18,P2RY14,Q9Y5U5,Q15391,0
GLS_SLC1A6,ALOX5,COMPLEX:O94925_P48664,P09917,0
CGB8,EPHA7,P0DN86,Q15375,0
GLS2_SLC1A6,F2R,COMPLEX:P48664_Q9UI32,P25116,0
ACTR2,ACVR1,P61160,Q04771,0
FGF23,ALOX5,Q9GZV9,P09917,0
DKK2,PRLHR,Q9UBU2,P49683,0
CPAMD8,SCN10A,Q8IZJ3,Q9Y5Y9,0
CCL4,GLRA1_GLRB,P13236,NA_NA,0
COL8A1,CATSPER1,P27658,Q8NEC5,0
DEFB103A,ACVR1B_ACVR2B_CFC1,P81534,P36896_Q13705_P0CG37,0
FN1,CXCR3,P02751,P49682,0
ALDH1A2,CD151,COMPLEX:O94788,P48509,0
SPN,FZD7_LRP5,P16150,O75084_O75197,0
COL8A1,SV2A,P27658,Q7L0J3,0
ITGA9_ITGB1,PLXNB2,COMPLEX:P05556_Q13797,O15031,0
TGFA,ROR1,P01135,Q01973,0
PIP,IL10RB_IL20RA,P12273,Q08334_Q9UHF4,0
PRLH,RAMP2,P81277,O60895,0
CCL2,ITGAV_ITGB6,P13500,P06756_P18564,0
C5,RAMP3,P01031,O60896,0
LRPAP1,ITGA10_ITGB1,P30533,O75578_P05556,0
ANGPT1,PTPRD,Q15389,P23468,0
SPON2,TLR9,Q9BUD6,Q9NR96,0
SLC6A4_TPH2,GIPR,COMPLEX:P31645_Q8IWU9,P48546,0
THBS4,FPR2,P35443,P25090,0
MFGE8,ADGRG6,Q08431,Q86SQ4,0
PIGF,CDH2,Q07326,P19022,0
EPHB1,IL13RA2_IL4R,P54762,Q14627_P24394,0
RGMA,FZD1_LRP6,Q96B86,Q9UP38_O75581,0
CGA_CGB8,S1PR4,COMPLEX:P01215_P0DN86,O95977,0
DRD2,GFRA1,P14416,P56159,0
FGB,ADRB2,P02675,P07550,0
TPH1,TNFRSF11B,P17752,O00300,0
WNT6,ADRB3,Q9Y6F9,P13945,0
FBN1,PDGFRA,P35555,P16234,0
SEMA4D,HFE,Q92854,Q30201,0
HPX,LRP2,P02790,P98164,0
ULBP3,SLC18A3,Q9BZM4,Q16572,0
SRD5A3,KIR3DL2,COMPLEX:Q9H8P0,P43630,0
SHMT2_SLC6A5,IL18BP,COMPLEX:P34897_Q9Y345,O95998,0
OSM,FZD5_LRP5,P13725,Q13467_O75197,0
CXCL9,NPFFR2,Q07325,Q9Y5X5,0
COL18A1,ITGAV_ITGB8,P39060,P06756_P26012,0
NTF3,NR1H4,P20783,Q96RI1,0
CCK,FLT1,P06307,P17948,0
SERPINA1,HHIP,P01009,Q96QV1,0
SEMA4D,CD79A,Q92854,P11912,0
CYP11A1,MIP,COMPLEX:P05108,P30301,0
SAA1,MPL,P0DJI8,P40238,0
APOC3,NPBWR1,P02656,P48145,0
SST,CALCR_RAMP1,P61278,P30988_O60894,0
DKK4,NMBR,Q9UBT3,P28336,0
ARPC5,CRHR2,O15511,Q13324,0
PIK3CD-AS1,KIR3DL1,Q5SR53,P43629,0
IFNA7,ZNRF3,P01567,Q9ULT6,0
F2,IL6ST_LIFR,P00734,P40189_P42702,0
SCGB1A1,PGRMC1,P11684,O00264,0
PTPRB,GFRA2,P23467,O00451,0
FGA,FZD2,P02671,Q14332,0
COL6A1,GFRA3,P12109,O60609,0
WNT9B,ACVR1C_ACVR2B_CRIPTO,O14905,Q8NER5_Q13705_P13385,0
OXT,ALOX5,P01178,P09917,0
ARTN,F2RL2,Q5T4W7,O00254,0
WNT16,BMPR1A,Q9UBV4,P36894,0
CYP11A1_FDX1_FDX2_FDXR,ITGA8_ITGB1,COMPLEX:P05108_P10109_P22570_Q6P4F2,P53708_P05556,0
COL14A1,GRIN2D,Q05707,O15399,0
TLN1,ITGAL_ITGB2,Q9Y490,P20701_P05107,0
COL4A3,TLR1,Q01955,Q15399,0
APOA1,PLGRKT,P02647,Q9HBL7,0
GLS_SLC1A1,CALCR_RAMP1,COMPLEX:O94925_P43005,P30988_O60894,0
PLAU,ACVR1_ACVR2A,P00749,Q04771_P27037,0
KITLG,GABRA2_GABRB3_GABRG2,P21583,NA_NA_NA,0
PDAP1,KCNJ10,Q13442,P78508,0
CCL16,GHRHR,O15467,Q02643,0
